CustomerID,Gender,Age,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
C04716,Female,30.0,0,No,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,24.7,676.17,Yes
C05943,Male,46.0,0,Yes,No,21,Yes,Yes,DSL,No,No,No,No,No,No,One year,No,Electronic check,39.33,933.63,No
C03087,Female,31.0,0,No,No,38,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,76.83,2763.91,No
C05675,Female,46.0,0,Yes,Yes,47,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Two year,Yes,Electronic check,52.04,2568.48,No
C06945,Male,40.0,0,No,No,6,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,51.87,326.69,No
C01964,Female,50.0,0,Yes,No,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,21.49,604.88,No
C00463,Female,65.0,0,No,Yes,0,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer,58.31,57.85,Yes
C04867,Female,50.0,0,No,No,0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,31.23,141.51,Yes
C06363,Female,68.0,1,Yes,No,55,Yes,Yes,DSL,No,Yes,No,No,No,Yes,One year,Yes,Electronic check,48.69,2768.09,No
C00110,Male,27.0,0,No,No,20,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,81.4,1583.95,Yes
C02127,Female,24.0,0,No,No,20,No,No phone service,DSL,Yes,No,No,Yes,Yes,No,One year,No,Mailed check,60.9,1166.75,Yes
C02780,Female,36.0,0,No,No,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,28.61,927.83,No
C05521,Female,20.0,0,No,No,62,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Bank transfer,71.79,4110.2,No
C04676,Male,26.0,0,Yes,No,23,No,No phone service,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,69.32499999999999,1351.91,No
C04306,Female,59.0,0,Yes,No,70,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,Yes,Electronic check,72.99,5531.53,No
C04626,Male,48.0,0,Yes,Yes,49,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Mailed check,50.79,2056.84,No
C01207,Female,50.0,0,Yes,Yes,26,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,51.47,1489.08,No
C04261,Male,65.0,0,Yes,No,33,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Credit card,70.57,2460.38,No
C00737,Male,46.0,0,No,No,36,No,No phone service,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,37.54,1433.37,No
C00861,Female,40.0,0,No,No,23,Yes,No,DSL,No,Yes,No,No,No,No,One year,No,Electronic check,39.13,1162.74,Yes
C00821,Male,44.0,0,No,Yes,9,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,No,Credit card,71.61,780.86,No
C05156,Female,47.0,0,Yes,No,42,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,75.71,3088.55,No
C02384,Female,59.0,0,Yes,No,70,No,No phone service,DSL,No,No,No,No,No,Yes,Two year,Yes,Electronic check,45.34,3151.77,No
C05408,Male,39.0,0,Yes,No,23,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Credit card,65.4,1588.32,No
C01607,Female,45.0,0,No,No,36,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card,54.12,1763.63,Yes
C06922,Male,59.0,0,Yes,No,55,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,34.81,2136.73,No
C01747,Male,66.0,1,Yes,No,44,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer,72.96,3047.41,No
C04962,Female,39.0,0,Yes,Yes,27,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer,56.56,1670.11,No
C03230,Female,45.0,0,No,No,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,27.15,1480.45,No
C03326,Male,42.0,0,No,Yes,13,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer,43.11,637.92,No
C01896,Female,48.0,0,No,No,54,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Two year,No,Bank transfer,58.01,3471.86,No
C00863,Male,55.0,0,No,No,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,30.87,884.93,No
C06380,Female,31.0,0,No,No,49,Yes,No,DSL,No,No,No,No,No,No,Two year,Yes,Bank transfer,43.9,2202.19,No
C01990,Female,25.0,0,Yes,No,41,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer,62.78,2726.35,No
C03353,Male,27.0,0,Yes,No,28,Yes,No,DSL,Yes,No,No,No,No,No,Two year,Yes,Bank transfer,48.85,1331.92,No
C00633,Female,46.0,0,No,No,0,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Bank transfer,55.36,100.89,No
C00741,Male,42.0,0,Yes,No,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer,21.53,714.72,No
C05501,Female,48.0,0,No,No,22,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer,72.05,1646.93,No
C01819,Male,37.0,0,Yes,No,42,No,No phone service,DSL,No,Yes,No,Yes,Yes,No,One year,Yes,Mailed check,58.51,2451.42,No
C05350,Female,19.0,0,No,No,51,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Two year,No,Credit card,48.32,2601.91,No
C00695,Male,37.0,0,Yes,No,72,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Two year,Yes,Electronic check,73.84,5234.34,No
C07022,Female,52.0,0,Yes,No,45,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,85.91,3870.83,Yes
C03598,Male,32.0,0,No,No,33,Yes,No,DSL,No,Yes,No,No,No,No,One year,No,Credit card,43.77,1489.01,No
C00699,Male,57.0,0,No,No,27,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,60.17,1684.1,Yes
C00092,Female,37.0,0,No,No,53,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Two year,No,Electronic check,57.36,3043.83,No
C06674,Male,56.0,0,Yes,No,28,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,58.3,1597.08,Yes
C01351,Female,24.0,0,No,No,56,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,No,Electronic check,58.77,3448.68,No
C04756,Male,36.0,0,No,No,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,24.45,1028.36,No
C04004,Male,63.0,0,No,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,20.8,150.05,No
C07048,Male,60.0,0,No,No,45,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Two year,Yes,Mailed check,58.18,2247.52,No
C00427,Female,37.0,0,No,No,52,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,Yes,Bank transfer,74.4,3367.83,No
C00319,Female,51.0,0,No,Yes,44,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,No,Credit card,82.69,4007.33,No
C04226,Female,45.0,0,No,Yes,11,No,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Credit card,33.02,757.33,No
C01072,Female,28.0,0,Yes,No,19,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,59.3,1115.54,No
C06148,Male,56.0,0,Yes,No,17,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,48.67,941.67,No
C02553,Male,61.0,0,No,Yes,55,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Mailed check,64.53,3271.44,Yes
C07155,Female,26.0,0,No,Yes,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,32.17,1130.68,No
C01132,Male,41.0,0,No,Yes,30,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Two year,No,Electronic check,66.71,2051.38,No
C00280,Female,20.0,0,No,Yes,23,No,No phone service,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Electronic check,61.86,1591.41,No
C05602,Male,36.0,0,No,No,21,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Credit card,61.88,1294.23,No
C06033,Female,58.0,0,Yes,No,0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,62.73,65.05,Yes
C00610,Male,35.0,0,No,No,25,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,62.38,1613.67,Yes
C01347,Female,69.0,1,Yes,No,39,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Mailed check,69.07,2695.84,No
C05125,Male,65.0,0,Yes,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card,37.66,2706.92,No
C05587,Female,57.0,0,No,Yes,33,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,One year,No,Mailed check,65.07,2113.37,No
C03676,Male,54.0,0,Yes,No,59,No,No phone service,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer,54.12,3520.44,No
C02212,Male,34.0,0,Yes,Yes,5,No,No phone service,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,58.25,357.14,Yes
C01064,Female,59.0,0,No,No,26,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,One year,Yes,Bank transfer,70.53,1774.56,No
C04115,Female,48.0,0,No,No,29,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,Yes,Mailed check,83.84,2329.01,No
C01688,Male,35.0,0,No,No,19,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card,43.28,1044.5,No
C04813,Male,48.0,0,No,No,34,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Electronic check,63.41,2053.38,No
C03141,Female,41.0,0,Yes,No,11,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,77.47,916.51,No
C06894,Female,54.0,0,No,No,34,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,69.37,2185.17,No
C05939,Female,37.0,0,No,No,61,Yes,No,DSL,Yes,No,Yes,No,No,No,Two year,No,Electronic check,45.93,2941.82,No
C07184,Male,39.0,0,No,No,29,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card,82.35,2575.55,No
C00976,Female,48.0,0,Yes,No,22,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,67.32,1475.27,Yes
C02552,Female,37.0,0,Yes,No,50,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,27.62,1875.84,No
C04669,Female,58.0,0,No,No,46,Yes,No,DSL,No,No,No,Yes,Yes,No,One year,Yes,Electronic check,54.27,2586.5,No
C06484,Male,61.0,0,No,No,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,31.44,1257.51,No
C00067,Female,60.0,0,No,No,39,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Mailed check,73.89,2679.15,No
C04619,Female,46.0,0,No,No,42,No,No phone service,DSL,No,Yes,Yes,Yes,No,Yes,One year,No,Electronic check,56.97,2607.55,No
C00223,Male,26.0,0,No,No,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,38.56,532.21,No
C02131,Female,40.0,0,No,No,22,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,48.8,1279.5,No
C04730,Male,64.0,0,No,No,43,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,37.67,1829.92,No
C05726,Male,44.0,0,No,No,40,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,One year,No,Electronic check,65.63,2933.5,No
C03859,Male,55.0,0,Yes,No,46,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,No,Credit card,58.81,2401.27,No
C04052,Male,69.0,1,Yes,Yes,28,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,69.86,1991.16,No
C05000,Male,46.0,0,Yes,No,72,Yes,No,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Electronic check,54.64,3183.52,No
C05249,Male,45.0,0,Yes,Yes,11,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Credit card,65.17,943.6,No
C02351,Female,68.0,1,No,No,31,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Mailed check,69.98,2563.61,No
C01853,Male,52.0,0,Yes,No,28,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,62.39,1900.56,No
C06706,Male,39.0,0,No,No,51,Yes,Yes,DSL,No,No,Yes,No,No,No,One year,Yes,Mailed check,52.37,2821.45,No
C05201,Male,42.0,0,Yes,Yes,41,No,No phone service,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Credit card,49.63,2403.09,No
C05807,Male,35.0,0,No,No,51,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,Yes,Electronic check,70.62,3801.85,No
C05401,Male,42.0,0,No,Yes,29,Yes,No,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Electronic check,60.53,1667.85,Yes
C05297,Female,50.0,0,Yes,No,38,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,No,Mailed check,63.71,2820.47,Yes
C02803,Female,63.0,0,Yes,No,54,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,Yes,Mailed check,56.59,3299.46,No
C05075,Female,48.0,0,Yes,No,24,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,No,Electronic check,79.88,1908.27,No
C03381,Male,30.0,0,No,Yes,28,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Bank transfer,28.47,833.51,No
C04659,Male,44.0,0,No,No,14,No,No phone service,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,76.19,952.78,No
C01948,Female,45.0,0,No,No,23,Yes,No,DSL,No,Yes,No,No,Yes,No,One year,Yes,Electronic check,54.83,1329.17,No
C00248,Male,57.0,0,No,Yes,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,23.05,1155.26,No
C01984,Male,46.0,0,Yes,No,43,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,54.08,2112.36,No
C04547,Female,56.0,0,No,Yes,22,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card,77.5,1793.96,Yes
C02554,Male,36.0,0,No,Yes,44,Yes,No,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Bank transfer,60.79,2838.43,No
C04530,Female,31.0,0,No,No,45,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Two year,No,Mailed check,59.88,2749.55,No
C02634,Female,35.0,0,Yes,Yes,15,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card,57.08,1018.29,Yes
C05950,Female,18.0,0,No,No,67,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Electronic check,51.61,3442.53,Yes
C05174,Female,54.0,0,No,No,57,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Credit card,64.91,3908.44,Yes
C00284,Male,43.0,0,No,No,31,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,66.9,2185.17,No
C03453,Female,23.0,0,Yes,Yes,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,29.27,450.05,No
C06961,Female,46.0,0,Yes,No,2,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,43.22,127.39,Yes
C05909,Male,40.0,0,Yes,No,24,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,64.94,1615.03,No
C00452,Male,57.0,0,No,Yes,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,26.11,1080.15,No
C01320,Female,38.0,0,Yes,No,26,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,59.51,1617.93,No
C00768,Male,38.0,0,No,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,29.48,160.25,Yes
C00193,Male,54.0,0,Yes,Yes,0,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,80.21,75.83,Yes
C01079,Male,39.0,0,No,No,48,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Two year,No,Credit card,59.3,2803.6,No
C05633,Female,62.0,0,Yes,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer,30.88,728.53,No
C04875,Male,39.0,0,No,Yes,7,Yes,No,DSL,No,No,No,No,Yes,No,One year,No,Electronic check,42.05,326.98,No
C07101,Male,37.0,0,No,No,45,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,18.0,955.56,No
C07179,Male,28.0,0,Yes,No,4,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,57.14,288.57,No
C02309,Female,61.0,0,Yes,No,40,Yes,Yes,DSL,No,No,No,No,No,No,One year,No,Mailed check,43.68,1528.14,No
C05866,Male,38.0,0,No,Yes,0,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Bank transfer,86.24,157.79,No
C03186,Female,38.0,0,No,No,10,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Two year,Yes,Credit card,68.72,815.05,No
C01190,Female,49.0,0,Yes,No,8,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card,66.35,693.12,Yes
C01377,Male,51.0,0,No,No,31,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card,56.1,1926.28,No
C00383,Female,27.0,0,No,Yes,38,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,60.12,2065.17,Yes
C00851,Female,43.0,0,No,No,72,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Two year,Yes,Credit card,66.85,5327.9,No
C02412,Male,67.0,1,Yes,No,37,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,75.73,2425.22,Yes
C02644,Female,19.0,0,Yes,No,0,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,59.47,100.44,Yes
C06189,Female,35.0,0,Yes,Yes,8,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer,92.63,887.03,No
C03017,Male,67.0,1,Yes,No,17,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,67.44,1145.63,Yes
C02939,Female,63.0,0,Yes,Yes,53,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,45.23,2435.4,No
C03642,Male,38.0,0,No,Yes,23,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,One year,No,Credit card,50.38,1274.01,No
C05995,Male,34.0,0,Yes,Yes,10,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,79.66,952.94,Yes
C01986,Male,27.0,0,No,No,25,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.6,599.25,No
C01851,Male,51.0,0,No,No,31,Yes,Yes,DSL,No,Yes,Yes,No,No,No,One year,No,Credit card,50.28,1608.84,No
C05272,Male,36.0,0,No,No,32,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,No,Electronic check,61.01,2009.78,No
C05673,Female,42.0,0,Yes,No,14,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,52.34,677.11,Yes
C06924,Female,43.0,0,No,No,20,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,71.37,1559.22,No
C01096,Male,39.0,0,No,No,0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,31.01,20.5,No
C06450,Male,63.0,0,No,Yes,38,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,40.82,1530.46,No
C03900,Male,39.0,0,No,No,22,No,No phone service,Fiber optic,No,Yes,No,No,No,Yes,Two year,No,Credit card,60.06,1440.19,No
C04212,Female,32.0,0,Yes,No,27,Yes,Yes,DSL,No,No,Yes,No,No,No,One year,Yes,Electronic check,55.3,1517.42,No
C02942,Female,34.0,0,No,No,68,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Two year,No,Electronic check,80.32,5720.05,Yes
C03537,Female,60.0,0,Yes,No,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,33.64,885.74,No
C04558,Female,33.0,0,No,No,33,Yes,No,DSL,No,No,No,Yes,Yes,No,One year,No,Electronic check,53.37,2107.91,No
C02250,Male,37.0,0,No,Yes,56,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,One year,Yes,Bank transfer,67.44,4159.54,No
C00036,Male,44.0,0,Yes,Yes,29,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,46.0,1220.85,Yes
C03092,Male,45.0,0,No,No,6,No,No phone service,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Credit card,56.48,389.35,Yes
C06798,Female,43.0,0,No,No,7,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,59.07,465.96,Yes
C00550,Male,43.0,0,Yes,No,48,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,One year,No,Credit card,82.4,4284.74,No
C02020,Female,48.0,0,No,Yes,56,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card,73.67,3552.71,No
C06091,Male,33.0,0,No,No,35,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer,72.54,2298.7,No
C05193,Male,49.0,0,Yes,No,58,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,One year,Yes,Credit card,71.52,4014.67,No
C04505,Male,21.0,0,No,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,32.55,449.39,No
C03834,Female,32.0,0,No,No,25,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Electronic check,74.09,1914.74,No
C04836,Female,48.0,0,No,No,26,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer,51.51,1470.3,No
C01406,Male,25.0,0,Yes,No,67,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,27.73,1916.46,No
C03149,Female,29.0,0,No,Yes,34,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,21.71,732.29,No
C06682,Male,42.0,0,Yes,No,28,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer,50.91,1608.79,No
C04988,Female,29.0,0,Yes,No,0,Yes,No,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card,58.56,150.3,No
C00413,Male,42.0,0,Yes,No,53,No,No phone service,Fiber optic,No,No,No,No,Yes,No,Two year,No,Electronic check,46.73,2518.39,No
C05326,Female,36.0,0,No,No,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,36.08,1764.57,Yes
C01160,Female,27.0,0,No,No,72,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,Yes,Electronic check,82.49,6944.26,No
C01191,Male,39.0,0,Yes,No,16,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,71.37,1250.3,Yes
C05656,Female,24.0,0,No,No,27,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,39.8,1129.91,Yes
C06700,Female,58.0,0,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,26.63,1865.7,No
C01722,Male,18.0,0,No,No,10,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,81.51,857.12,No
C06884,Male,46.0,0,No,No,41,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,75.36,3147.84,No
C03323,Male,44.0,0,No,Yes,33,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card,81.36,2891.55,Yes
C07068,Female,37.0,0,No,No,52,No,No phone service,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,46.44,2563.57,No
C03737,Male,18.0,0,No,No,8,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,49.35,364.7,No
C03967,Female,51.0,0,Yes,No,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,28.3,764.39,No
C01615,Female,38.0,0,No,No,0,No,No phone service,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,64.6,31.04,Yes
C02696,Male,47.0,0,Yes,No,29,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,28.68,918.85,No
C03735,Male,46.0,0,Yes,No,37,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,71.79,2682.79,No
C00519,Male,58.0,0,Yes,Yes,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,32.09,153.36,No
C02584,Male,18.0,0,Yes,No,52,Yes,No,DSL,No,Yes,No,No,Yes,No,One year,Yes,Bank transfer,52.25,2963.73,No
C04679,Female,53.0,0,Yes,No,0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,32.53,97.86,No
